timestamp,open,high,low,close,volume
2025-03-28,185.95,187.3,168.42,175.41,59.912
2025-03-29,175.95,180.42,166.03,168.02,58.455
2025-03-30,168.03,169.05,161.96,162.71,69.757
2025-03-31,162.83,164.06,152.53,158.8,197.521
2025-04-01,159.23,171.3,159.23,166.7,47.497
2025-04-02,166.08,168.7,150.0,150.57,176.882
2025-04-03,153.39,156.91,146.64,150.37,121.644
2025-04-04,151.42,153.78,144.83,152.95,69.673
2025-04-05,152.14,154.62,149.83,152.3,16.725
2025-04-06,152.1,152.1,127.27,129.17,84.824
2025-04-07,128.95,135.56,114.9,132.41,141.665
2025-04-08,131.63,135.93,123.88,127.19,81.689
2025-04-09,126.69,145.0,120.11,143.21,239.373
2025-04-10,142.5,142.5,128.26,131.94,18.674
2025-04-11,131.74,139.05,131.74,135.76,17.561
2025-04-12,135.88,150.02,134.03,147.86,90.354
2025-04-13,147.87,147.87,136.79,138.42,89.373
2025-04-14,138.98,147.05,137.03,137.33,152.196
2025-04-15,136.43,141.73,133.73,134.53,89.584
2025-04-16,134.16,137.06,130.03,133.73,49.049
2025-04-17,135.46,141.18,135.08,138.26,34.175
2025-04-18,138.21,141.01,137.66,138.37,49.648
2025-04-19,139.61,142.87,138.51,142.16,17.614
2025-04-20,142.77,143.15,137.12,140.65,88.207
2025-04-21,141.03,145.98,139.18,142.13,66.957
2025-04-22,142.91,158.58,139.91,158.58,433.306
2025-04-23,159.08,168.72,158.69,168.1,83.654
2025-04-24,168.94,170.37,158.59,168.1,82.041
2025-04-25,167.26,170.37,162.97,167.34,252.08
2025-04-26,167.62,172.94,164.5,170.6,318.338
2025-04-27,173.24,179.09,165.93,166.7,63.322
2025-04-28,166.42,174.83,161.89,165.74,251.803
2025-04-29,164.92,170.75,163.47,165.72,139.817
2025-04-30,166.41,166.96,155.55,164.33,111.487
2025-05-01,164.35,178.95,164.35,172.87,75.716
2025-05-02,173.24,178.95,172.05,173.23,19.744
2025-05-03,173.01,180.49,170.03,176.49,22.509
2025-05-04,177.13,178.53,171.02,171.02,47.247
2025-05-05,172.18,180.69,170.03,177.13,56.227
2025-05-06,176.28,178.53,163.4,178.53,67.1
2025-05-07,177.96,179.91,167.62,171.88,30.662
2025-05-08,172.88,207.8,172.24,204.7,166.09
2025-05-09,204.24,220.27,202.78,211.67,92.101
2025-05-10,212.04,230.0,210.01,228.56,141.277
2025-05-11,228.02,229.86,213.83,218.53,62.134
2025-05-12,221.44,229.34,212.12,221.99,163.447
2025-05-13,221.95,238.15,210.45,235.55,157.167
2025-05-14,236.75,238.88,224.08,229.54,53.586
2025-05-15,230.18,235.12,217.3,223.67,130.863
2025-05-16,224.05,244.77,221.91,233.13,124.743
2025-05-17,231.37,231.37,220.57,222.49,60.366
2025-05-18,222.19,243.93,219.32,233.55,122.513
2025-05-19,233.06,249.46,212.12,248.16,186.527
2025-05-20,249.19,270.22,246.92,258.13,332.537
2025-05-21,259.33,261.82,243.43,247.49,141.856
2025-05-22,247.51,259.64,247.51,256.21,63.629
2025-05-23,256.62,263.89,240.07,255.33,132.329
2025-05-24,256.76,277.05,251.23,260.27,184.224
2025-05-25,263.82,270.54,256.59,269.19,36.695
2025-05-26,269.61,276.02,259.88,267.12,83.951
2025-05-27,267.66,281.88,263.58,270.86,108.839
2025-05-28,270.79,274.31,260.47,265.18,127.306
2025-05-29,265.16,274.1,249.13,249.13,144.54
2025-05-30,250.13,255.95,240.42,251.84,99.317
2025-05-31,251.67,253.94,242.63,247.94,62.974
2025-06-01,247.3,254.29,237.47,246.62,127.819
2025-06-02,246.09,257.85,239.33,257.85,63.468
2025-06-03,257.98,272.78,254.29,266.67,148.829
2025-06-04,267.81,275.91,262.8,265.81,95.493
2025-06-05,264.17,266.51,240.42,242.09,65.522
2025-06-06,241.63,254.77,240.04,250.25,29.334
2025-06-07,251.14,260.45,249.98,258.98,15.905
2025-06-08,256.65,257.01,252.49,254.76,16.881
2025-06-09,253.42,285.36,250.9,283.31,107.738
2025-06-10,283.08,317.56,283.08,308.13,194.817
2025-06-11,308.65,325.1,300.27,305.02,253.483
2025-06-12,305.02,309.09,288.16,295.3,140.595
2025-06-13,291.37,291.37,262.88,290.5,154.113
2025-06-14,290.44,290.69,268.21,275.45,51.479
2025-06-15,277.14,278.45,266.06,274.63,13.506
2025-06-16,274.89,293.22,273.11,274.88,51.062
2025-06-17,274.29,283.0,262.56,266.76,35.42
2025-06-18,266.59,269.7,255.56,257.58,49.105
2025-06-19,258.61,265.85,249.24,254.32,20.647
2025-06-20,255.51,264.16,242.18,245.71,26.317
2025-06-21,244.0,249.49,227.6,232.9,34.706
2025-06-22,236.41,237.93,214.53,226.69,115.43
2025-06-23,228.29,258.18,222.28,258.18,93.283
2025-06-24,255.56,269.17,253.54,262.62,50.909
2025-06-25,263.57,270.6,254.51,255.79,19.833
2025-06-26,257.58,265.82,249.37,249.37,31.749
2025-06-27,251.14,266.2,248.82,258.62,29.965
2025-06-28,258.84,261.23,253.54,261.23,5.516
2025-06-29,259.77,280.18,257.58,278.53,65.717
2025-06-30,278.12,284.6,268.83,275.76,291.788
2025-07-01,273.84,275.76,259.88,259.95,55.86
2025-07-02,259.61,282.85,257.58,276.26,45.712
2025-07-03,275.86,285.23,273.51,278.59,39.855
2025-07-04,281.59,281.82,258.88,264.78,68.277
2025-07-05,265.67,276.01,265.67,273.74,18.337
2025-07-06,272.84,291.42,269.95,286.98,32.782
2025-07-07,287.13,290.17,277.78,283.29,37.085
2025-07-08,283.84,295.37,277.64,293.22,34.6
2025-07-09,291.94,306.63,290.37,303.62,60.767
2025-07-10,301.58,328.85,292.8,308.78,244.42
2025-07-11,308.65,318.02,294.81,299.42,287.442
2025-07-12,296.56,306.59,293.22,301.79,23.692
2025-07-13,301.79,317.09,300.45,304.59,285.542
2025-07-14,306.58,331.46,306.58,314.15,595.049
2025-07-15,313.25,331.02,305.64,329.03,96.19
2025-07-16,325.53,359.62,321.95,324.6,185.156
2025-07-17,324.97,331.44,312.27,321.27,112.261
2025-07-18,322.17,337.72,311.78,325.11,339.972
2025-07-19,325.56,325.56,312.47,319.11,28.362
2025-07-20,319.43,335.15,319.02,324.09,41.664
2025-07-21,321.77,334.27,318.41,323.49,61.201
2025-07-22,323.94,324.09,300.86,308.93,225.079
2025-07-23,307.84,309.21,282.51,290.31,94.466
2025-07-24,289.24,294.56,276.59,286.1,58.737
2025-07-25,285.02,295.56,280.0,294.56,374.215
2025-07-26,294.56,299.28,293.34,294.81,35.358
2025-07-27,295.04,305.06,294.81,305.06,13.544
2025-07-28,305.28,308.94,286.1,289.24,81.977
2025-07-29,290.17,295.04,279.95,282.99,127.691
2025-07-30,279.95,284.07,264.11,275.3,43.403
2025-07-31,275.27,279.93,260.18,260.18,79.821
2025-08-01,259.88,263.55,249.75,256.97,100.036
2025-08-02,257.03,258.15,245.44,250.29,55.125
2025-08-03,251.48,259.81,247.42,259.81,6.352
2025-08-04,260.93,270.86,260.36,268.41,41.28
2025-08-05,266.01,267.43,251.23,254.22,9.61
2025-08-06,254.54,263.89,250.71,263.1,23.841
2025-08-07,264.62,286.85,262.48,286.85,107.513
2025-08-08,286.84,294.65,279.38,290.79,35.815
2025-08-09,290.81,311.07,290.78,307.83,233.764
2025-08-10,307.86,310.92,298.15,306.76,20.798
2025-08-11,307.05,312.27,291.41,293.89,61.885
2025-08-12,295.67,323.7,293.34,323.7,97.19
2025-08-13,322.71,335.49,317.12,332.74,114.521
2025-08-14,334.14,339.91,304.18,312.65,147.549
2025-08-15,311.23,317.12,293.89,299.14,56.901
2025-08-16,300.86,302.99,290.2,296.74,203.928
2025-08-17,294.96,311.12,294.96,304.4,28.503
2025-08-18,303.98,304.72,284.6,288.32,46.78
2025-08-19,288.32,292.69,276.26,277.63,41.955
2025-08-20,278.74,299.28,277.63,299.28,62.896
2025-08-21,297.18,304.4,294.81,302.33,30.832
2025-08-22,302.28,346.81,294.81,345.12,701.632
2025-08-23,345.42,387.75,340.27,357.14,1061.828
2025-08-24,359.29,359.69,343.9,348.67,183.864
2025-08-25,349.18,349.18,310.74,317.52,185.998
2025-08-26,318.57,338.47,314.59,336.94,103.435
2025-08-27,334.89,337.97,320.14,320.14,27.686
2025-08-28,319.82,328.44,313.11,317.52,27.506
2025-08-29,317.73,321.09,305.0,321.09,177.904
2025-08-30,317.13,319.11,310.84,319.11,17.261
2025-08-31,319.44,324.09,316.08,316.08,13.246
2025-09-01,315.02,319.11,299.55,304.65,84.482
2025-09-02,304.66,317.52,304.66,316.26,11.714
2025-09-03,314.8,328.6,313.45,327.94,180.244
2025-09-04,328.6,331.06,306.0,307.2,87.26
2025-09-05,306.01,313.08,299.26,303.08,112.083
2025-09-06,303.5,305.43,297.77,298.84,163.099
2025-09-07,298.52,303.59,298.52,303.59,9.727
2025-09-08,300.86,307.69,299.0,302.61,19.802
2025-09-09,304.61,309.43,295.3,297.25,95.953
2025-09-10,297.0,306.19,296.21,300.09,42.104
2025-09-11,300.09,309.68,300.09,309.3,103.332
2025-09-12,308.94,321.54,308.38,321.54,254.142
2025-09-13,321.15,321.71,309.95,314.43,39.166
2025-09-14,314.65,315.21,302.66,306.64,248.364
2025-09-15,308.02,309.68,295.9,300.13,65.158
2025-09-16,300.13,300.86,290.42,299.85,97.364
2025-09-17,301.43,308.0,290.85,306.09,93.093
2025-09-18,307.12,312.45,302.95,308.94,43.273
2025-09-19,310.15,310.33,297.77,298.7,39.099
2025-09-20,298.75,299.94,294.94,299.52,123.713
2025-09-21,296.21,299.57,293.34,294.69,5.583
2025-09-22,293.37,293.37,262.79,270.22,310.967
2025-09-23,270.64,281.22,263.69,276.23,48.648
2025-09-24,274.51,280.66,269.04,277.64,21.735
2025-09-25,278.95,278.97,255.94,258.88,177.436
2025-09-26,261.36,272.21,256.72,270.14,61.356
2025-09-27,268.33,268.33,266.01,268.33,4.212
2025-09-28,266.01,276.81,261.36,274.98,14.032
2025-09-29,272.98,279.91,269.44,279.39,59.056
2025-09-30,276.26,278.69,266.76,273.1,18.482
2025-10-01,272.98,287.05,269.79,284.0,41.877
2025-10-02,286.92,294.04,279.78,287.54,47.344
2025-10-03,291.57,300.26,284.27,290.67,168.998
2025-10-04,291.65,292.56,280.43,284.01,80.753
2025-10-05,282.27,295.67,282.27,284.68,94.204
2025-10-06,283.94,301.41,283.25,296.34,153.692
2025-10-07,299.91,299.91,275.8,275.8,96.537
2025-10-08,276.24,286.13,274.96,285.95,10.141
2025-10-09,282.27,283.69,269.1,274.02,48.927
2025-10-10,275.26,278.69,160.49,230.0,605.299
2025-10-11,230.0,249.01,216.78,233.98,117.377
2025-10-12,231.56,256.52,226.51,253.22,87.554
2025-10-13,250.01,262.24,244.93,262.24,59.246
2025-10-14,260.77,263.0,240.87,256.69,192.106
2025-10-15,253.63,262.24,237.43,241.8,108.546
2025-10-16,244.81,245.79,222.84,224.96,179.248
2025-10-17,222.6,226.42,200.46,207.69,153.151
2025-10-18,209.32,216.11,207.01,216.11,11.19
2025-10-19,214.74,226.14,213.09,225.08,29.318
2025-10-20,221.5,235.99,221.35,230.61,32.036
2025-10-21,227.42,236.59,218.62,218.76,13.608
2025-10-22,219.67,227.48,208.69,214.31,22.641
2025-10-23,217.33,228.05,217.2,224.0,8.086
2025-10-24,225.0,234.5,224.89,227.55,81.8
2025-10-25,227.33,230.08,226.1,229.27,3.467
2025-10-26,223.84,241.89,223.52,241.55,874.414
2025-10-27,242.0,248.51,233.09,234.21,129.808
2025-10-28,236.01,237.98,225.68,228.37,8.51
2025-10-29,229.04,235.22,222.37,226.49,21.098
2025-10-30,226.49,231.05,207.68,214.1,106.791
2025-10-31,215.2,235.81,213.2,229.06,101.722
2025-11-01,227.66,227.79,221.46,221.46,9.847
2025-11-02,221.85,237.12,218.96,229.46,15.889
2025-11-03,231.69,232.38,196.58,198.31,129.499
2025-11-04,202.03,205.57,177.09,189.08,281.907
2025-11-05,187.48,205.55,181.25,203.23,20.339
2025-11-06,199.39,205.57,194.84,198.12,8.042
2025-11-07,198.54,212.47,190.37,207.21,143.488
2025-11-08,209.35,210.25,199.95,201.45,25.624
2025-11-09,201.38,214.6,197.1,212.64,65.002
2025-11-10,210.36,229.25,210.36,226.47,271.887
2025-11-11,228.95,232.24,207.51,207.51,96.52
2025-11-12,207.53,218.51,203.97,204.57,18.02
2025-11-13,206.35,216.78,191.0,199.0,218.535
2025-11-14,201.78,201.78,174.99,175.0,213.031
2025-11-15,177.12,181.94,173.93,177.97,3.472
2025-11-16,177.79,181.94,168.39,173.15,81.997
2025-11-17,174.01,181.94,165.1,168.22,60.91
2025-11-18,168.96,179.71,165.65,176.02,35.749
2025-11-19,176.0,177.77,164.3,174.62,273.297
2025-11-20,175.26,179.19,159.5,164.85,74.386
2025-11-21,165.41,167.12,149.52,157.53,81.038
2025-11-22,158.58,163.38,155.42,161.07,51.854
2025-11-23,161.57,171.17,160.13,167.27,16.578
2025-11-24,166.77,179.93,166.77,179.51,41.791
2025-11-25,178.14,181.29,174.47,181.28,91.342
2025-11-26,177.44,189.13,175.1,187.96,38.712
2025-11-27,185.5,189.14,182.08,187.58,14.222
2025-11-28,184.74,189.77,183.3,184.21,16.211
2025-11-29,184.74,186.45,180.56,184.48,6.827
2025-11-30,180.59,190.59,177.14,181.72,8.061
2025-12-01,177.12,177.58,162.69,171.92,126.335
2025-12-02,172.16,190.69,167.27,190.47,226.478
2025-12-03,190.75,200.32,189.33,197.9,244.444
2025-12-04,196.9,200.18,188.03,188.03,99.91
2025-12-05,193.02,193.02,181.68,186.27,25.346
2025-12-06,187.44,192.13,186.65,186.65,2.11
2025-12-07,190.37,194.41,183.3,189.89,18.72
2025-12-08,189.89,199.39,189.0,191.85,75.625
2025-12-09,190.78,205.57,187.64,202.05,20.787
2025-12-10,200.56,206.3,196.73,198.67,13.1
2025-12-11,196.41,202.31,187.78,202.31,103.46
2025-12-12,203.53,206.47,189.74,190.45,19.3
2025-12-13,194.32,202.84,194.32,196.41,10.062
2025-12-14,195.59,196.34,186.04,186.04,98.3
2025-12-15,190.37,196.94,179.07,194.05,103.176
2025-12-16,195.34,195.34,183.77,188.54,105.185
2025-12-17,187.56,192.62,177.09,178.35,22.641
2025-12-18,178.04,184.72,170.0,176.83,15.492
2025-12-19,172.68,186.45,171.12,184.34,39.634
2025-12-20,180.61,183.4,180.61,181.43,2.645
2025-12-21,178.85,179.6,156.5,163.35,134.107
2025-12-22,163.36,164.88,148.45,151.13,113.423
2025-12-23,150.0,154.99,148.94,150.37,36.699
2025-12-24,150.84,151.56,146.34,147.07,39.199
2025-12-25,148.9,153.97,148.9,148.92,5.608
2025-12-26,150.93,156.49,149.66,154.13,7.051
2025-12-27,156.78,157.71,153.29,157.71,9.695
2025-12-28,155.89,156.85,153.33,153.33,6.056
2025-12-29,154.26,159.11,148.94,149.11,35.72
2025-12-30,150.27,152.51,149.81,151.02,6.627
2025-12-31,149.9,150.79,144.58,147.0,141.676
2026-01-01,143.61,150.08,143.61,150.05,34.208
2026-01-02,150.08,165.94,149.71,163.65,101.94
2026-01-03,164.78,167.15,158.43,162.04,22.698
2026-01-04,164.54,165.98,161.89,165.64,4.252
2026-01-05,164.19,175.49,164.19,175.49,33.254
2026-01-06,175.45,177.6,168.25,174.62,26.15
2026-01-07,176.98,176.98,165.12,168.04,12.161
2026-01-08,167.14,170.06,161.56,165.81,14.082
2026-01-09,164.71,170.1,163.14,163.84,8.906
2026-01-10,164.69,167.23,164.21,167.23,1.351
