timestamp,open,high,low,close,volume
2025-08-06,99.999,99.999,0.902,0.926,2906.1
2025-08-07,0.999,1.088,0.98,1.039,639.7
2025-08-08,1.039,1.051,0.984,1.047,650.3
2025-08-09,1.047,1.139,1.029,1.059,3034.2
2025-08-10,1.061,1.137,1.028,1.086,936.6
2025-08-11,1.032,1.04,0.981,0.981,2461.7
2025-08-12,1.008,1.101,1.008,1.101,551.3
2025-08-13,1.046,1.138,1.046,1.085,4683.6
2025-08-14,1.129,1.136,0.99,1.026,8639.4
2025-08-15,1.026,1.036,0.98,0.98,1880.5
2025-08-16,1.004,1.011,0.963,1.011,9132.6
2025-08-17,0.995,1.042,0.995,1.042,696.4
2025-08-18,0.981,0.987,0.943,0.974,1100.8
2025-08-19,0.943,0.962,0.901,0.901,7655.0
2025-08-20,0.901,0.937,0.9,0.928,3209.5
2025-08-21,0.986,0.986,0.928,0.948,2423.8
2025-08-22,0.984,1.034,0.892,1.034,7057.7
2025-08-23,1.033,1.033,0.99,1.026,522.4
2025-08-24,1.023,1.024,0.963,0.999,4152.0
2025-08-25,0.95,1.001,0.872,0.888,3885.7
2025-08-26,0.955,1.03,0.921,0.927,865.3
2025-08-27,1.02,1.03,0.928,1.027,1771.6
2025-08-28,0.928,0.99,0.923,0.984,865.5
2025-08-29,0.936,0.986,0.892,0.892,180.2
2025-08-30,0.893,0.897,0.892,0.893,451.4
2025-08-31,0.897,0.897,0.893,0.893,440.1
2025-09-01,0.893,1.029,0.85,0.85,7187.4
2025-09-02,0.864,0.907,0.864,0.907,720.0
2025-09-03,0.908,0.924,0.876,0.9,264.9
2025-09-04,0.881,0.91,0.865,0.868,4711.3
2025-09-05,0.868,0.923,0.868,0.908,628.8
2025-09-06,0.912,0.956,0.905,0.956,937.4
2025-09-07,0.999,1.074,0.999,1.023,3817.6
2025-09-08,1.055,1.606,1.055,1.589,20665.5
2025-09-09,1.589,10.0,1.589,1.933,49717.1
2025-09-10,1.951,2.106,1.778,1.87,14281.0
2025-09-11,1.832,1.874,1.565,1.709,16982.1
2025-09-12,1.665,1.78,1.564,1.698,7606.4
2025-09-13,1.7,1.72,1.592,1.672,4784.0
2025-09-14,1.666,1.746,1.57,1.57,4519.2
2025-09-15,1.6,1.612,1.455,1.53,7095.7
2025-09-16,1.499,1.604,1.48,1.54,6656.6
2025-09-17,1.548,1.625,1.489,1.586,4664.1
2025-09-18,1.585,1.7,1.561,1.608,6180.0
2025-09-19,1.612,1.619,1.5,1.539,10433.7
2025-09-20,1.502,1.546,1.486,1.546,646.7
2025-09-21,1.501,1.543,1.452,1.464,5366.7
2025-09-22,1.457,1.457,1.304,1.399,8274.1
2025-09-23,1.374,1.439,1.3,1.33,6325.5
2025-09-24,1.301,1.511,1.27,1.372,2774.7
2025-09-25,1.374,1.488,1.27,1.3,2230.4
2025-09-26,1.29,1.373,1.226,1.291,2478.6
2025-09-27,1.291,1.37,1.273,1.309,2723.3
2025-09-28,1.309,1.349,1.244,1.349,1455.9
2025-09-29,1.349,1.37,1.274,1.281,3533.2
2025-09-30,1.281,1.309,1.225,1.238,595.4
2025-10-01,1.271,1.349,1.229,1.349,1939.8
2025-10-02,1.349,1.39,1.32,1.39,2898.8
2025-10-03,1.341,1.391,1.32,1.364,3508.9
2025-10-04,1.365,1.369,1.252,1.291,3564.7
2025-10-05,1.291,1.35,1.274,1.309,3114.8
2025-10-06,1.264,1.37,1.263,1.329,23148.5
2025-10-07,1.326,1.33,1.2,1.2,15624.2
2025-10-08,1.189,1.29,1.164,1.29,8016.8
2025-10-09,1.28,1.292,1.207,1.229,2747.4
2025-10-10,1.23,1.3,0.71,1.031,8852.7
2025-10-11,0.928,1.033,0.803,0.942,7314.5
2025-10-12,0.91,1.053,0.899,0.996,4966.4
2025-10-13,0.996,1.1,0.975,1.056,10615.0
2025-10-14,1.004,1.01,0.904,0.982,7857.7
2025-10-15,0.978,1.022,0.9,0.988,2391.5
2025-10-16,0.919,0.965,0.901,0.915,3968.9
2025-10-17,0.885,0.915,0.847,0.915,25700.4
2025-10-18,0.9,0.914,0.899,0.911,459.2
2025-10-19,0.879,0.931,0.872,0.931,591.6
2025-10-20,0.898,0.971,0.898,0.965,4004.6
2025-10-21,0.917,0.971,0.889,0.889,4560.5
2025-10-22,0.911,0.911,0.804,0.839,2173.5
2025-10-23,0.846,0.885,0.846,0.883,2083.7
2025-10-24,0.884,0.951,0.859,0.929,1165.2
2025-10-25,0.861,0.905,0.861,0.9,5344.7
2025-10-26,0.9,0.96,0.888,0.958,10277.3
2025-10-27,0.957,0.958,0.903,0.921,1789.8
2025-10-28,0.893,0.939,0.866,0.866,6875.3
2025-10-29,0.912,0.913,0.86,0.86,6204.1
2025-10-30,0.86,0.905,0.785,0.785,23290.5
2025-10-31,0.79,0.878,0.789,0.825,9694.0
2025-11-01,0.795,0.89,0.795,0.864,9900.1
2025-11-02,0.891,0.891,0.822,0.846,560.9
2025-11-03,0.815,0.877,0.769,0.796,7870.0
2025-11-04,0.707,0.725,0.7,0.718,47012.5
2025-11-05,0.672,0.795,0.672,0.794,1022.7
2025-11-06,0.794,0.798,0.687,0.693,7281.6
2025-11-07,0.719,0.87,0.719,0.832,23609.9
2025-11-08,0.817,0.839,0.808,0.839,321.1
2025-11-09,0.783,0.832,0.762,0.827,13530.9
2025-11-10,0.839,0.839,0.797,0.834,679.5
2025-11-11,0.846,0.858,0.763,0.763,1255.9
2025-11-12,0.763,0.815,0.725,0.787,1602.0
2025-11-13,0.757,0.819,0.737,0.76,4008.5
2025-11-14,0.769,0.769,0.692,0.712,2590.4
2025-11-15,0.695,0.744,0.695,0.721,1639.1
2025-11-16,0.691,0.728,0.675,0.689,8760.0
2025-11-17,0.688,0.688,0.643,0.643,1982.4
2025-11-18,0.656,0.71,0.64,0.71,496.2
2025-11-19,0.659,0.736,0.65,0.656,415.1
2025-11-20,0.67,0.735,0.67,0.719,1291.6
2025-11-21,0.662,0.716,0.557,0.562,2122.6
2025-11-22,0.571,0.587,0.571,0.587,401.2
2025-11-23,0.599,0.646,0.599,0.623,4789.0
2025-11-24,0.624,0.648,0.599,0.648,504.4
2025-11-25,0.647,0.647,0.618,0.618,1251.9
2025-11-26,0.647,0.657,0.618,0.657,2363.0
2025-11-27,0.657,0.663,0.657,0.658,483.7
2025-11-28,0.63,0.63,0.63,0.63,63.4
2025-11-29,0.634,0.634,0.634,0.634,1371.0
2025-11-30,0.623,0.638,0.619,0.619,274.3
2025-12-01,0.61,0.632,0.57,0.57,882.1
2025-12-02,0.581,0.699,0.565,0.634,6508.9
2025-12-03,0.634,0.64,0.621,0.64,1087.0
2025-12-04,0.641,0.651,0.622,0.635,770.9
2025-12-05,0.615,0.615,0.6,0.611,535.2
2025-12-06,0.578,0.588,0.563,0.587,1103.8
2025-12-07,0.571,0.59,0.553,0.564,265.9
2025-12-08,0.578,0.582,0.577,0.582,143.6
2025-12-09,0.607,0.636,0.607,0.636,524.6
2025-12-10,0.639,0.639,0.605,0.605,125.6
2025-12-11,0.582,0.624,0.582,0.621,1106.9
2025-12-12,0.617,0.62,0.616,0.616,327.3
2025-12-13,0.611,0.619,0.611,0.619,57.8
2025-12-14,0.619,0.619,0.619,0.619,0.0
2025-12-15,0.581,0.611,0.538,0.554,2342.9
2025-12-16,0.528,0.569,0.523,0.569,2822.2
2025-12-17,0.529,0.549,0.411,0.411,3405.3
2025-12-18,0.5,0.522,0.469,0.488,1202.3
2025-12-19,0.472,0.5,0.472,0.5,339.4
2025-12-20,0.5,0.5,0.5,0.5,0.0
2025-12-21,0.5339,0.5339,0.5,0.5,300.5
2025-12-22,0.523,0.523,0.523,0.523,5.7
2025-12-23,0.5041,0.5041,0.4823,0.4995,465.3
2025-12-24,0.4824,0.4997,0.4742,0.4742,372.2
2025-12-25,0.4977,0.5419,0.4766,0.5094,277.6
2025-12-26,0.4834,0.5196,0.4829,0.5,514.0
2025-12-27,0.5,0.5,0.5,0.5,9486.9
2025-12-28,0.4979,0.5164,0.4979,0.5,3616.9
2025-12-29,0.4972,0.5284,0.4755,0.4943,8309.4
2025-12-30,0.4984,0.5022,0.4984,0.4998,339.8
2025-12-31,0.4801,0.4844,0.4652,0.4844,134895.2
2026-01-01,0.4655,0.524,0.4655,0.524,620.8
2026-01-02,0.5267,0.5364,0.5267,0.5282,384.5
2026-01-03,0.5598,0.6022,0.5577,0.5719,2630.7
2026-01-04,0.6034,0.6037,0.5913,0.6,860.7
2026-01-05,0.6,0.6,0.6,0.6,0.0
2026-01-06,0.6156,0.79,0.5636,0.6295,129119.5
2026-01-07,0.6295,0.6295,0.6155,0.6165,904.3
2026-01-08,0.5849,0.5887,0.5823,0.5887,647.4
2026-01-09,0.555,0.5936,0.555,0.5908,431.7
2026-01-10,0.5813,0.5959,0.5813,0.5959,596.8
