timestamp,open,high,low,close,volume
2025-03-28,6.733,6.825,6.066,6.186,3252.36
2025-03-29,6.223,6.248,5.876,5.933,2963.55
2025-03-30,6.011,6.046,5.813,5.852,163.37
2025-03-31,5.8,6.038,5.751,6.038,213.49
2025-04-01,5.977,6.336,5.977,6.336,214.09
2025-04-02,6.236,6.47,5.811,5.811,2488.64
2025-04-03,5.895,6.038,5.652,5.866,331.82
2025-04-04,5.891,6.011,5.673,5.902,1014.06
2025-04-05,5.908,5.908,5.775,5.787,134.37
2025-04-06,5.862,5.872,4.996,5.11,942.29
2025-04-07,5.091,5.32,4.706,5.183,1691.85
2025-04-08,5.209,5.288,4.709,4.767,1141.74
2025-04-09,4.702,5.481,4.59,5.477,445.1
2025-04-10,5.374,5.374,4.857,5.034,1366.2
2025-04-11,5.034,5.316,5.034,5.289,197.06
2025-04-12,5.214,5.566,5.196,5.52,1536.06
2025-04-13,5.441,5.528,5.272,5.288,754.33
2025-04-14,5.378,5.597,5.356,5.364,331.25
2025-04-15,5.33,5.434,5.196,5.2,217.16
2025-04-16,5.181,5.236,5.039,5.157,143.66
2025-04-17,5.196,5.277,5.112,5.272,293.66
2025-04-18,5.18,5.199,5.157,5.198,30.25
2025-04-19,5.198,5.324,5.198,5.324,293.79
2025-04-20,5.339,5.339,5.174,5.254,72.09
2025-04-21,5.321,5.498,5.276,5.278,196.36
2025-04-22,5.197,5.811,5.196,5.805,654.07
2025-04-23,5.82,6.09,5.82,6.033,8187.3
2025-04-24,6.037,6.095,5.661,5.812,828.02
2025-04-25,5.833,5.965,5.725,5.876,2622.98
2025-04-26,5.924,6.011,5.76,5.84,441.52
2025-04-27,5.86,5.986,5.521,5.521,403.67
2025-04-28,5.5,5.641,5.279,5.395,1658.33
2025-04-29,5.477,5.496,5.233,5.237,4573.66
2025-04-30,5.293,5.364,5.056,5.314,3117.05
2025-05-01,5.296,5.428,5.241,5.308,1720.16
2025-05-02,5.305,5.347,5.2,5.225,412.36
2025-05-03,5.204,5.209,5.042,5.098,551.85
2025-05-04,5.102,5.102,4.983,4.983,664.39
2025-05-05,4.966,5.104,4.943,5.001,288.69
2025-05-06,4.961,4.983,4.746,4.977,1795.84
2025-05-07,4.993,5.018,4.755,4.822,342.6
2025-05-08,4.92,6.14,4.906,6.14,5050.17
2025-05-09,6.107,6.668,6.061,6.302,2945.41
2025-05-10,6.398,7.57,6.373,7.493,5227.66
2025-05-11,7.529,7.529,6.742,6.891,1884.18
2025-05-12,7.0,7.368,6.618,6.859,2824.69
2025-05-13,6.732,7.345,6.55,7.06,1860.61
2025-05-14,7.08,7.143,6.546,6.602,1000.85
2025-05-15,6.663,6.77,6.124,6.215,1431.9
2025-05-16,6.247,6.435,6.045,6.124,521.38
2025-05-17,6.046,6.046,5.668,5.741,787.7
2025-05-18,5.752,6.309,5.69,6.154,1320.48
2025-05-19,6.076,6.154,5.668,5.897,628.17
2025-05-20,5.915,6.105,5.724,5.986,627.91
2025-05-21,6.035,6.521,5.956,6.217,1962.23
2025-05-22,6.302,6.568,6.279,6.439,2192.66
2025-05-23,6.439,6.792,5.954,5.954,4559.07
2025-05-24,5.971,6.306,5.971,6.106,326.65
2025-05-25,6.086,6.154,5.899,6.154,1032.13
2025-05-26,6.167,6.641,6.146,6.49,1029.56
2025-05-27,6.439,6.77,6.288,6.316,1339.71
2025-05-28,6.298,6.971,6.26,6.862,4292.9
2025-05-29,6.864,7.66,6.54,6.54,6106.75
2025-05-30,6.591,6.663,6.133,6.133,789.64
2025-05-31,6.215,6.215,5.897,6.048,440.84
2025-06-01,6.046,6.373,5.881,6.373,548.77
2025-06-02,6.291,6.457,6.045,6.457,232.94
2025-06-03,6.462,7.088,6.291,6.641,1114.69
2025-06-04,6.591,6.83,6.271,6.271,653.26
2025-06-05,6.372,6.435,5.81,5.914,526.86
2025-06-06,5.839,6.124,5.839,5.986,237.16
2025-06-07,5.97,6.404,5.97,6.404,233.15
2025-06-08,6.322,6.435,6.229,6.32,278.28
2025-06-09,6.307,6.854,6.224,6.854,1325.06
2025-06-10,6.854,8.642,6.85,8.642,6627.65
2025-06-11,8.584,8.615,7.968,8.152,3924.6
2025-06-12,8.153,8.232,7.522,7.522,3259.31
2025-06-13,7.484,7.754,6.811,7.754,5162.59
2025-06-14,7.635,7.635,7.117,7.322,593.16
2025-06-15,7.359,7.439,6.982,7.174,259.41
2025-06-16,7.116,7.967,7.052,7.44,1368.63
2025-06-17,7.42,7.855,7.301,7.432,1744.67
2025-06-18,7.456,7.782,7.157,7.572,1733.87
2025-06-19,7.522,7.933,7.484,7.691,910.39
2025-06-20,7.772,7.967,6.961,7.108,1276.18
2025-06-21,7.029,7.043,6.235,6.435,3925.56
2025-06-22,6.468,6.597,5.927,6.26,2732.22
